bairro,densidade_pop,idh,dist_ubs_km,historico_atendimentos,pct_exames_pendentes,populacao_infantil_pct,dia_semana_cadastro,latitude,longitude,demanda
Vila Andrade,14247.44,0.7647,7.86,4,0.5265,0.237,1,-23.631184,-46.735553,Alta
Vila Andrade,16329.16,0.781,8.053,8,0.2243,0.1637,3,-23.635711,-46.727717,Alta
Vila Andrade,13277.4,0.8125,7.663,9,0.4362,0.2365,5,-23.627902,-46.723424,Alta
Vila Andrade,15259.76,0.7208,7.902,9,0.3543,0.2581,0,-23.630463,-46.727562,Alta
Vila Andrade,14918.41,0.7755,7.633,12,0.2812,0.2545,1,-23.641495,-46.736716,Media
Vila Andrade,15719.98,0.7617,7.589,8,0.4648,0.1376,4,-23.631312,-46.72399,Alta
Vila Andrade,14984.15,0.744,7.699,9,0.3125,0.2273,2,-23.628026,-46.727227,Baixa
Vila Andrade,16816.73,0.7856,7.793,5,0.3192,0.2507,0,-23.640421,-46.719431,Alta
Campo Limpo,19038.02,0.7417,2.223,8,0.2843,0.2616,1,-23.640707,-46.757133,Alta
Campo Limpo,17652.59,0.7766,2.023,9,0.385,0.2184,6,-23.646332,-46.761213,Alta
Campo Limpo,22242.72,0.7488,2.164,12,0.1327,0.2555,1,-23.641996,-46.758447,Baixa
Campo Limpo,21681.06,0.7256,2.055,8,0.316,0.1761,6,-23.661467,-46.7628,Media
Campo Limpo,19550.04,0.7622,2.336,6,0.4104,0.348,3,-23.653794,-46.755867,Media
Campo Limpo,17584.92,0.7622,2.492,11,0.1543,0.2156,2,-23.648396,-46.755852,Media
Campo Limpo,17310.65,0.7625,2.072,11,0.6575,0.1395,4,-23.656479,-46.753645,Alta
Campo Limpo,19497.03,0.7176,2.022,13,0.2006,0.2472,0,-23.648729,-46.765723,Media
Campo Limpo,18866.28,0.7397,2.12,14,0.304,0.1447,4,-23.651701,-46.759962,Alta
Campo Limpo,18221.74,0.7867,2.158,9,0.2221,0.2626,1,-23.648784,-46.758065,Media
Campo Limpo,19202.93,0.7757,2.017,12,0.5068,0.1517,4,-23.649836,-46.761505,Alta
Campo Limpo,17237.12,0.7366,2.135,10,0.369,0.1971,2,-23.648764,-46.753901,Alta
Campo Limpo,20923.09,0.7531,2.184,10,0.1603,0.2105,3,-23.65343,-46.750367,Media
Campo Limpo,19065.31,0.7507,2.217,6,0.3409,0.3105,2,-23.648453,-46.763684,Alta
Campo Limpo,18171.6,0.7446,2.055,15,0.4076,0.263,4,-23.649612,-46.756244,Media
Campo Limpo,17837.43,0.767,2.17,15,0.616,0.2901,2,-23.651633,-46.765073,Alta
Campo Limpo,20328.32,0.7413,2.09,7,0.3107,0.2643,6,-23.652643,-46.753371,Media
Campo Limpo,20749.24,0.7444,2.624,10,0.53,0.2134,6,-23.650991,-46.75281,Alta
Campo Limpo,17567.7,0.7087,2.215,3,0.3539,0.2637,1,-23.641385,-46.761431,Alta
Campo Limpo,20663.77,0.7474,2.049,9,0.1177,0.2348,6,-23.64931,-46.760801,Baixa
Campo Limpo,18871.06,0.7296,2.052,15,0.6122,0.1528,5,-23.653652,-46.755789,Alta
Campo Limpo,21815.8,0.7483,2.159,7,0.5635,0.2194,4,-23.655006,-46.754916,Alta
Campo Limpo,16728.3,0.7265,2.351,10,0.1875,0.1548,5,-23.652878,-46.753722,Media
Campo Limpo,19557.87,0.7644,2.374,5,0.3791,0.1211,4,-23.656106,-46.76591,Alta
Campo Limpo,22131.69,0.7642,2.091,13,0.1671,0.2414,3,-23.650256,-46.764965,Alta
Jardim Ângela,11305.62,0.7353,4.349,10,0.7123,0.1814,3,-23.691401,-46.771583,Alta
Jardim Ângela,11797.23,0.7267,4.379,13,0.2074,0.2578,4,-23.697553,-46.77095,Baixa
Jardim Ângela,12475.34,0.7197,4.568,9,0.1581,0.273,5,-23.705176,-46.771264,Alta
Jardim Ângela,12642.0,0.7251,4.635,12,0.4821,0.2654,2,-23.688298,-46.763394,Alta
Jardim Ângela,10410.13,0.7305,4.171,9,0.4403,0.265,6,-23.705048,-46.766809,Alta
Jardim Ângela,13254.12,0.6696,4.344,8,0.4239,0.2337,0,-23.697027,-46.766293,Alta
Jardim Ângela,14186.37,0.7174,4.275,9,0.1109,0.2307,4,-23.702022,-46.769986,Alta
Jardim Ângela,13798.38,0.7192,4.211,6,0.4316,0.1664,1,-23.694977,-46.769172,Alta
Jardim Ângela,13399.54,0.7323,4.558,13,0.3809,0.194,3,-23.705357,-46.764234,Media
Jardim Ângela,12851.71,0.7107,4.606,10,0.5961,0.2094,3,-23.696638,-46.768552,Alta
Jardim Ângela,11230.99,0.7126,4.216,12,0.365,0.1465,4,-23.690689,-46.770462,Alta
Jardim Ângela,15050.51,0.7541,4.572,12,0.0901,0.2347,4,-23.688158,-46.764999,Media
Jardim Ângela,12014.11,0.7187,4.416,7,0.293,0.1988,1,-23.697834,-46.764314,Alta
Jardim Ângela,11495.01,0.6982,4.435,6,0.1989,0.2853,5,-23.688234,-46.770144,Alta
Jardim Ângela,14157.45,0.7005,4.58,12,0.2766,0.1857,0,-23.701996,-46.766286,Alta
Jardim Ângela,14159.21,0.7194,4.545,4,0.1106,0.2978,6,-23.691575,-46.776984,Alta
Jardim Ângela,13849.43,0.7275,4.542,14,0.1467,0.2938,0,-23.691166,-46.765402,Alta
Jardim Ângela,11628.59,0.7161,4.785,11,0.3834,0.244,3,-23.705189,-46.756524,Alta
Jardim Ângela,8824.51,0.7174,4.382,8,0.1093,0.2073,5,-23.699632,-46.766645,Alta
Jardim Ângela,12687.17,0.7248,4.285,9,0.2862,0.3185,0,-23.688124,-46.765864,Media
Jardim Ângela,11963.91,0.7058,4.326,8,0.3078,0.27,0,-23.688012,-46.762113,Alta
Jardim Ângela,12768.2,0.7185,4.701,13,0.0772,0.2773,1,-23.692044,-46.770876,Alta
Jardim Ângela,13270.68,0.7321,4.339,12,0.1061,0.2294,5,-23.701165,-46.758403,Alta
Jardim Ângela,14144.19,0.741,4.849,14,0.3933,0.1813,5,-23.69687,-46.766033,Baixa
Jardim Ângela,14228.97,0.747,4.489,6,0.0246,0.2616,2,-23.695048,-46.770054,Media
Jardim São Luís,22786.73,0.6901,1.185,15,0.1607,0.2792,4,-23.676109,-46.735022,Media
Jardim São Luís,21647.71,0.669,1.333,12,0.6183,0.1552,1,-23.674888,-46.744163,Alta
Jardim São Luís,25261.67,0.6579,1.398,13,0.0373,0.1531,0,-23.672839,-46.739706,Alta
Jardim São Luís,23167.84,0.6706,1.022,7,0.1124,0.1861,0,-23.666219,-46.742037,Alta
Jardim São Luís,24517.53,0.6414,1.15,12,0.3666,0.2628,6,-23.671737,-46.742865,Alta
Jardim São Luís,22680.39,0.6867,0.941,12,0.3072,0.1104,1,-23.671326,-46.741065,Alta
Jardim São Luís,22236.93,0.6534,0.795,14,0.3809,0.2868,0,-23.66578,-46.735841,Alta
Jardim São Luís,24348.37,0.651,1.209,11,0.4582,0.1664,4,-23.676636,-46.744718,Alta
Jardim São Luís,24557.56,0.6753,0.76,15,0.5761,0.1854,1,-23.669512,-46.73845,Alta
Jardim São Luís,20454.7,0.6436,1.378,11,0.208,0.2555,1,-23.666175,-46.735059,Alta
Jardim São Luís,23221.09,0.6865,1.068,18,0.0209,0.2312,0,-23.66984,-46.740284,Alta
Jardim São Luís,21477.82,0.6117,0.772,12,0.5905,0.2495,4,-23.663765,-46.737782,Alta
Jardim São Luís,22475.06,0.6247,0.79,12,0.3258,0.1124,0,-23.666111,-46.737558,Alta
Jardim São Luís,23057.19,0.6307,0.933,14,0.3441,0.1889,1,-23.678049,-46.735916,Alta
Jardim São Luís,24084.4,0.6508,0.972,6,0.2396,0.2518,5,-23.679229,-46.743339,Alta
Jardim São Luís,23878.64,0.6191,0.858,17,0.2116,0.2853,1,-23.672157,-46.735831,Baixa
Jardim São Luís,23132.98,0.6568,0.812,11,0.5214,0.1808,2,-23.668799,-46.740222,Alta
Jardim São Luís,22860.27,0.6361,0.748,13,0.2167,0.2151,3,-23.675143,-46.736134,Alta
Jardim São Luís,19770.67,0.6769,1.204,4,0.0163,0.299,6,-23.67089,-46.738427,Media
Jardim São Luís,24137.86,0.636,0.989,10,0.5913,0.1477,4,-23.663113,-46.737565,Alta
Jardim São Luís,22432.51,0.6381,0.816,9,0.4136,0.2052,2,-23.674964,-46.735736,Alta
Jardim São Luís,23248.96,0.6515,1.094,16,0.0967,0.1586,6,-23.666269,-46.746812,Media
Jardim São Luís,22649.56,0.6238,0.778,9,0.3004,0.1972,2,-23.673305,-46.748442,Alta
Jardim São Luís,22372.35,0.61,0.77,13,0.6491,0.2403,0,-23.674043,-46.741691,Alta
Jardim São Luís,24408.42,0.6722,0.959,11,0.0542,0.1875,0,-23.664727,-46.733919,Baixa
Cidade Ademar,12764.95,0.6649,4.73,13,0.053,0.2351,0,-23.651326,-46.648141,Alta
Cidade Ademar,15694.55,0.6702,4.801,14,0.3247,0.1628,6,-23.664135,-46.654467,Alta
Cidade Ademar,11645.35,0.6732,4.976,6,0.4376,0.2047,3,-23.659072,-46.666926,Alta
Cidade Ademar,13676.88,0.7053,4.678,10,0.5763,0.2069,2,-23.652973,-46.656673,Alta
Cidade Ademar,11495.52,0.6905,4.942,8,0.2389,0.2708,6,-23.671286,-46.653948,Media
Cidade Ademar,12238.48,0.6515,4.555,8,0.2967,0.2319,4,-23.659596,-46.650831,Alta
Cidade Ademar,8031.15,0.7046,4.777,8,0.3702,0.2372,6,-23.655141,-46.657711,Media
Cidade Ademar,10499.17,0.6629,4.584,8,0.1971,0.1851,1,-23.658318,-46.65415,Media
Cidade Ademar,10439.98,0.6724,4.681,6,0.4901,0.2841,3,-23.657266,-46.656654,Alta
Cidade Ademar,12333.94,0.6922,4.852,7,0.6091,0.1999,4,-23.662776,-46.66068,Media
Cidade Ademar,12157.61,0.7084,4.585,8,0.1735,0.1441,4,-23.656454,-46.656202,Alta
Cidade Ademar,10145.6,0.6939,4.692,8,0.0158,0.1444,4,-23.660121,-46.648704,Alta
Cidade Ademar,13963.45,0.6898,4.666,8,0.0408,0.1969,2,-23.654871,-46.663621,Media
Cidade Ademar,12850.6,0.6873,4.542,11,0.1065,0.1916,5,-23.651463,-46.66451,Media
Cidade Ademar,12062.96,0.6494,4.598,9,0.2276,0.2327,6,-23.661007,-46.671093,Alta
Cidade Ademar,13825.45,0.6797,4.701,13,0.3827,0.1043,2,-23.657109,-46.655424,Alta
Cidade Ademar,11153.9,0.6834,4.81,10,0.3804,0.184,6,-23.657574,-46.662975,Alta
Cidade Ademar,12338.02,0.698,5.015,8,0.2037,0.2509,1,-23.660144,-46.659714,Alta
Cidade Ademar,12508.36,0.6487,4.934,7,0.7085,0.1727,5,-23.656261,-46.659139,Alta
Cidade Ademar,15821.85,0.6895,4.82,11,0.1514,0.2365,0,-23.669099,-46.654697,Alta
Cidade Ademar,13099.07,0.6637,4.801,8,0.4768,0.2242,5,-23.667009,-46.658539,Alta
Cidade Ademar,14270.61,0.6958,4.527,8,0.1882,0.3205,2,-23.659804,-46.658478,Media
Cidade Ademar,10232.57,0.7148,4.561,14,0.4722,0.2201,4,-23.662577,-46.662935,Media
Cidade Ademar,12179.36,0.679,5.027,14,0.0353,0.2145,6,-23.669339,-46.659226,Alta
Cidade Ademar,10095.53,0.6564,5.12,17,0.335,0.2369,1,-23.657263,-46.664095,Alta
Pedreira,21276.84,0.6938,1.096,14,0.4899,0.2521,3,-23.697542,-46.662154,Alta
Pedreira,18639.09,0.688,1.411,11,0.5737,0.0861,2,-23.685172,-46.672139,Alta
Pedreira,19586.56,0.686,1.195,16,0.067,0.3054,5,-23.700825,-46.663344,Alta
Pedreira,21328.23,0.6888,1.799,10,0.1684,0.2612,0,-23.69373,-46.664719,Alta
Pedreira,21598.8,0.6735,1.234,12,0.6099,0.1997,2,-23.701015,-46.680537,Alta
Pedreira,19128.53,0.7082,1.456,12,0.4969,0.242,5,-23.697847,-46.675139,Alta
Pedreira,20542.99,0.6949,1.278,9,0.1171,0.2316,1,-23.697894,-46.668987,Media
Pedreira,21258.96,0.6931,1.178,11,0.26,0.2658,3,-23.696154,-46.669378,Media
Pedreira,19982.35,0.6649,1.149,11,0.2313,0.1418,6,-23.687449,-46.661771,Media
Pedreira,20240.32,0.6888,2.013,10,0.4541,0.2703,2,-23.683089,-46.673481,Alta
Pedreira,19786.75,0.6607,1.31,8,0.2529,0.1442,0,-23.695927,-46.672215,Alta
Pedreira,22524.6,0.6855,1.105,5,0.3232,0.2213,1,-23.695813,-46.671199,Alta
Pedreira,22467.39,0.6673,1.347,13,0.1707,0.1532,2,-23.698148,-46.665731,Media
Pedreira,17274.67,0.7069,1.359,7,0.2097,0.2014,0,-23.695923,-46.664462,Alta
Pedreira,20815.34,0.7052,1.247,8,0.4779,0.2596,1,-23.699072,-46.669609,Alta
Pedreira,21309.98,0.653,1.456,16,0.4334,0.2235,6,-23.701832,-46.674175,Alta
Pedreira,21777.08,0.6948,1.085,9,0.0841,0.2528,6,-23.688649,-46.667723,Alta
Pedreira,22343.15,0.7234,1.338,2,0.3537,0.1272,0,-23.693345,-46.673001,Media
Pedreira,23472.2,0.7131,1.143,13,0.6274,0.2736,1,-23.703879,-46.666727,Alta
Pedreira,23465.01,0.7394,1.254,14,0.1347,0.2488,0,-23.693484,-46.667927,Media
Pedreira,20891.77,0.6948,1.418,11,0.1322,0.2673,2,-23.69185,-46.662282,Media
Pedreira,19171.81,0.6774,1.423,6,0.1892,0.1572,5,-23.696052,-46.6595,Alta
Pedreira,20894.51,0.6635,1.138,11,0.0276,0.1748,3,-23.689998,-46.669248,Alta
Pedreira,22330.9,0.6821,1.433,11,0.1706,0.196,0,-23.690437,-46.672932,Alta
Pedreira,22644.72,0.6661,1.303,9,0.2751,0.1865,5,-23.696497,-46.659684,Alta
Cidade Dutra,22461.6,0.7262,0.732,10,0.1782,0.1772,0,-23.713817,-46.699412,Baixa
Cidade Dutra,21403.71,0.7439,0.754,8,0.2483,0.3179,1,-23.710824,-46.707985,Media
Cidade Dutra,19951.64,0.7332,0.557,4,0.2603,0.1987,1,-23.719526,-46.705438,Alta
Cidade Dutra,19322.15,0.7431,0.646,10,0.2471,0.2539,0,-23.712752,-46.699298,Baixa
Cidade Dutra,20473.38,0.7673,0.353,4,0.2362,0.2823,4,-23.705349,-46.709692,Alta
Cidade Dutra,21039.21,0.7679,0.681,15,0.4615,0.1662,3,-23.711755,-46.70423,Media
Cidade Dutra,20013.82,0.7972,0.473,8,0.1886,0.1472,3,-23.712903,-46.698783,Media
Cidade Dutra,17871.52,0.7525,0.504,7,0.2324,0.1877,4,-23.715489,-46.707602,Media
Cidade Dutra,23307.43,0.7534,0.657,10,0.5521,0.1696,0,-23.719704,-46.702115,Media
Cidade Dutra,20977.86,0.7847,0.452,8,0.1085,0.2468,1,-23.715137,-46.70694,Media
Cidade Dutra,19351.39,0.7877,0.47,14,0.1073,0.2279,2,-23.700889,-46.707958,Baixa
Cidade Dutra,20897.26,0.7756,0.363,10,0.2798,0.312,5,-23.719852,-46.703914,Baixa
Cidade Dutra,21236.24,0.7198,0.598,11,0.1544,0.1771,0,-23.711126,-46.700158,Baixa
Cidade Dutra,21540.33,0.7701,0.51,11,0.2854,0.1839,6,-23.702404,-46.691457,Alta
Cidade Dutra,21177.87,0.7558,0.345,15,0.2349,0.2356,0,-23.716802,-46.698625,Media
Cidade Dutra,22492.16,0.7686,0.492,6,0.0355,0.1765,6,-23.720588,-46.701171,Alta
Cidade Dutra,20905.45,0.7652,0.4,13,0.0731,0.269,1,-23.711732,-46.701166,Media
Cidade Dutra,18413.8,0.8081,0.468,11,0.2745,0.2175,1,-23.712349,-46.706683,Alta
Cidade Dutra,23045.33,0.7387,0.587,11,0.3495,0.19,5,-23.709816,-46.699344,Media
Cidade Dutra,18689.42,0.7554,0.664,6,0.0881,0.2787,6,-23.714284,-46.685218,Baixa
Cidade Dutra,20981.78,0.7485,0.582,18,0.0833,0.1543,6,-23.705393,-46.703336,Alta
Cidade Dutra,22088.48,0.7636,0.713,8,0.3738,0.2815,5,-23.715263,-46.69961,Alta
Cidade Dutra,23093.31,0.7782,0.357,13,0.6088,0.1429,6,-23.715841,-46.702488,Media
Cidade Dutra,20730.88,0.7368,0.424,12,0.066,0.1695,0,-23.714283,-46.709175,Alta
Cidade Dutra,20687.75,0.7436,0.492,10,0.0357,0.1745,3,-23.711466,-46.702964,Media
Socorro,15514.21,0.7983,0.295,6,0.3068,0.1915,4,-23.682386,-46.712547,Media
Socorro,12614.24,0.751,0.927,13,0.2337,0.3087,1,-23.693777,-46.715364,Baixa
Socorro,15415.69,0.756,0.656,14,0.4454,0.2432,4,-23.696902,-46.704024,Alta
Socorro,16461.34,0.7864,0.572,12,0.5362,0.2695,3,-23.699033,-46.712407,Media
Socorro,13368.01,0.7505,0.531,6,0.0877,0.2365,2,-23.705795,-46.708212,Alta
Socorro,13141.62,0.7693,0.348,7,0.1563,0.2031,2,-23.687942,-46.711647,Media
Socorro,11880.7,0.7525,0.441,18,0.2947,0.2167,2,-23.695328,-46.716754,Media
Socorro,14126.1,0.7692,0.7,8,0.1421,0.248,0,-23.697491,-46.721736,Media
Socorro,14778.56,0.763,0.515,12,0.2289,0.1938,4,-23.695105,-46.716472,Media
Socorro,14467.59,0.7258,0.606,12,0.1037,0.1663,4,-23.698085,-46.711047,Alta
Socorro,14123.71,0.7457,0.959,10,0.2759,0.1541,4,-23.691923,-46.721213,Alta
Socorro,14151.66,0.7507,0.688,13,0.1955,0.2706,2,-23.68808,-46.71249,Media
Socorro,13095.55,0.7691,0.656,6,0.3613,0.2109,3,-23.687026,-46.710022,Alta
Socorro,14393.45,0.7783,0.327,7,0.186,0.3161,6,-23.70171,-46.714836,Baixa
Socorro,12909.11,0.7851,0.26,15,0.1647,0.2346,5,-23.703951,-46.720667,Alta
Socorro,13373.07,0.7423,0.272,9,0.3533,0.3062,5,-23.698999,-46.714462,Baixa
Socorro,12661.52,0.7609,0.761,6,0.0752,0.2263,4,-23.708161,-46.710261,Media
Socorro,15493.38,0.7523,0.264,9,0.371,0.1961,4,-23.70015,-46.717519,Media
Socorro,11906.33,0.7679,0.317,5,0.1446,0.2924,5,-23.694399,-46.71777,Baixa
Socorro,13285.36,0.7648,0.364,11,0.3736,0.1411,6,-23.694364,-46.706854,Media
Socorro,15507.61,0.7436,0.499,7,0.4843,0.2379,2,-23.694774,-46.710268,Media
Socorro,13938.75,0.7571,0.306,8,0.0841,0.3178,5,-23.690021,-46.7067,Alta
Socorro,15129.17,0.7953,0.603,11,0.1471,0.26,0,-23.695418,-46.719288,Baixa
Socorro,11255.46,0.7444,0.364,10,0.3353,0.2435,4,-23.702943,-46.715291,Baixa
Socorro,13867.83,0.7869,0.238,15,0.0872,0.2241,2,-23.695522,-46.713302,Baixa
Marsilac,22010.49,0.7611,1.749,13,0.0875,0.2088,1,-23.904307,-46.702755,Media
Marsilac,19839.15,0.682,2.251,4,0.221,0.2165,5,-23.900748,-46.710263,Alta
Marsilac,18689.09,0.7234,2.237,11,0.1748,0.202,5,-23.901958,-46.695897,Alta
Marsilac,18456.08,0.7229,2.324,10,0.6017,0.2889,3,-23.900021,-46.699454,Alta
Marsilac,20511.1,0.7373,2.053,9,0.3378,0.1201,6,-23.903839,-46.711089,Media
Marsilac,21948.23,0.738,1.78,16,0.3182,0.2239,5,-23.90149,-46.704762,Alta
Marsilac,16656.12,0.6833,1.975,8,0.0247,0.2352,4,-23.906926,-46.710259,Media
Marsilac,20072.92,0.6959,1.772,5,0.3601,0.2433,5,-23.901944,-46.704629,Alta
Marsilac,20012.39,0.7127,2.05,10,0.0791,0.1836,2,-23.910393,-46.697978,Alta
Marsilac,19192.5,0.7019,2.036,16,0.675,0.2146,0,-23.903115,-46.705202,Media
Marsilac,20409.96,0.7136,2.12,4,0.0562,0.2399,5,-23.905337,-46.701778,Alta
Marsilac,22608.88,0.7044,1.796,9,0.1182,0.2728,5,-23.90871,-46.713901,Alta
Marsilac,21636.29,0.7152,1.854,9,0.4185,0.2674,0,-23.905762,-46.711054,Media
Marsilac,19713.24,0.6926,1.961,10,0.1726,0.2056,3,-23.904222,-46.710857,Media
Marsilac,20517.76,0.7372,1.736,9,0.2312,0.2229,5,-23.904929,-46.703442,Alta
Marsilac,22844.55,0.6562,2.015,9,0.0822,0.2278,3,-23.901121,-46.704893,Media
Marsilac,17350.63,0.7257,1.803,6,0.5536,0.2277,4,-23.893843,-46.709432,Baixa
Marsilac,21545.43,0.7275,1.861,13,0.1042,0.1992,3,-23.898676,-46.709002,Alta
Marsilac,20080.44,0.6926,1.944,11,0.2821,0.2255,4,-23.896638,-46.70846,Media
Marsilac,22221.02,0.6994,2.008,10,0.6771,0.2235,5,-23.904578,-46.708157,Alta
Marsilac,21091.51,0.7085,1.987,10,0.2362,0.2672,6,-23.901387,-46.708112,Media
Marsilac,17484.76,0.6683,1.794,13,0.1636,0.2562,1,-23.904767,-46.70825,Alta
Marsilac,21117.15,0.7164,2.194,6,0.2894,0.2524,1,-23.901059,-46.704979,Alta
Marsilac,18686.39,0.7218,1.93,9,0.1676,0.2342,3,-23.895751,-46.708666,Alta
Marsilac,21494.25,0.6883,2.129,5,0.0283,0.3044,1,-23.890789,-46.709912,Alta
Parelheiros,14899.06,0.7668,2.778,14,0.1743,0.209,1,-23.831401,-46.731812,Baixa
Parelheiros,17766.26,0.7404,2.948,13,0.2092,0.2223,1,-23.827379,-46.733752,Media
Parelheiros,17480.73,0.7565,2.741,7,0.1844,0.1697,3,-23.834993,-46.741152,Alta
Parelheiros,15412.7,0.7689,2.915,12,0.0743,0.273,2,-23.831362,-46.740305,Media
Parelheiros,17133.35,0.7662,2.67,10,0.2485,0.2175,4,-23.827436,-46.740902,Media
Parelheiros,16869.18,0.7379,2.841,10,0.3492,0.1424,1,-23.81567,-46.732264,Media
Parelheiros,16936.38,0.7699,2.724,5,0.2841,0.2147,0,-23.832059,-46.749199,Alta
Parelheiros,16444.57,0.7332,2.773,10,0.1509,0.2654,0,-23.820581,-46.739328,Media
Parelheiros,19105.26,0.7751,2.644,7,0.1754,0.2493,1,-23.825598,-46.735046,Baixa
Parelheiros,16831.59,0.77,2.669,7,0.3689,0.2812,6,-23.826333,-46.738101,Alta
Parelheiros,16401.5,0.7461,2.863,9,0.4017,0.209,3,-23.821281,-46.739205,Media
Parelheiros,14995.43,0.7665,2.872,7,0.5921,0.1452,6,-23.834543,-46.745899,Alta
Parelheiros,13445.78,0.7318,2.709,14,0.4897,0.2163,0,-23.828784,-46.738647,Media
Parelheiros,19273.06,0.7774,2.721,11,0.24,0.1343,6,-23.819294,-46.73961,Media
Parelheiros,16999.59,0.7696,2.999,9,0.5228,0.1524,6,-23.822565,-46.73682,Media
Parelheiros,14831.71,0.7462,3.226,11,0.0582,0.2258,5,-23.830534,-46.736729,Media
Parelheiros,17605.21,0.7685,2.865,16,0.3855,0.2888,1,-23.836058,-46.7288,Alta
Parelheiros,16351.92,0.777,2.7,9,0.4423,0.2232,1,-23.827154,-46.741139,Baixa
Parelheiros,16190.03,0.7476,2.686,11,0.232,0.2116,5,-23.819588,-46.74172,Alta
Parelheiros,16886.55,0.7163,2.816,9,0.127,0.2157,6,-23.825647,-46.740206,Alta
Parelheiros,16027.16,0.7702,3.033,8,0.0711,0.2554,2,-23.828739,-46.734646,Media
Parelheiros,15205.88,0.713,2.748,6,0.2582,0.2359,6,-23.818432,-46.732862,Alta
Parelheiros,15045.37,0.7886,3.105,12,0.4916,0.225,5,-23.827858,-46.735207,Alta
Parelheiros,18356.86,0.7753,2.637,5,0.3923,0.168,2,-23.825253,-46.740378,Alta
Parelheiros,16972.46,0.7475,2.678,10,0.2754,0.2866,6,-23.826244,-46.73038,Baixa
Grajaú,19449.47,0.6794,7.711,10,0.4533,0.2031,5,-23.773015,-46.704653,Alta
Grajaú,18070.03,0.6754,7.521,15,0.3307,0.1707,0,-23.776831,-46.704688,Alta
Grajaú,16125.4,0.664,7.554,6,0.309,0.1528,6,-23.769828,-46.698476,Alta
Grajaú,19362.31,0.7134,7.992,10,0.3402,0.2412,3,-23.777118,-46.712,Alta
Grajaú,19634.48,0.6425,7.629,11,0.2318,0.1763,1,-23.772892,-46.716513,Alta
Grajaú,19109.9,0.6991,7.712,13,0.4541,0.3093,2,-23.781633,-46.707554,Alta
Grajaú,18871.05,0.7071,7.768,6,0.6128,0.0956,1,-23.780171,-46.702472,Alta
Grajaú,17656.03,0.7068,7.58,10,0.9125,0.1958,1,-23.778888,-46.710632,Alta
Grajaú,15639.72,0.714,7.58,10,0.3321,0.2443,5,-23.772552,-46.714562,Alta
Grajaú,16113.67,0.6929,7.613,12,0.1689,0.3086,1,-23.771996,-46.704837,Alta
Grajaú,18072.8,0.7331,7.588,9,0.4267,0.2306,6,-23.77713,-46.704777,Alta
Grajaú,16344.04,0.6718,7.463,10,0.3082,0.2338,5,-23.774172,-46.70406,Alta
Grajaú,16945.06,0.6891,8.059,8,0.2701,0.2755,1,-23.780711,-46.705545,Alta
Grajaú,17443.28,0.7062,7.532,7,0.236,0.2082,5,-23.782322,-46.703518,Alta
Grajaú,14449.47,0.7127,7.677,6,0.401,0.1045,4,-23.766987,-46.697022,Alta
Grajaú,16072.7,0.6927,7.696,11,0.4823,0.095,5,-23.778731,-46.711467,Alta
Grajaú,17207.92,0.7049,7.513,7,0.1908,0.2014,4,-23.775986,-46.711606,Alta
Grajaú,19597.57,0.7144,7.799,10,0.04,0.1256,4,-23.778433,-46.702773,Alta
Grajaú,17960.25,0.676,7.574,15,0.2485,0.1034,6,-23.774563,-46.707176,Alta
Grajaú,17620.22,0.6513,7.658,10,0.1212,0.2092,1,-23.773982,-46.707741,Alta
Grajaú,19200.74,0.7179,7.936,8,0.6106,0.1629,3,-23.777236,-46.706452,Alta
Grajaú,20463.85,0.7191,7.588,6,0.2158,0.2006,3,-23.786999,-46.707011,Alta
Grajaú,18014.57,0.7025,7.492,9,0.4577,0.2323,0,-23.777222,-46.706719,Alta
Grajaú,16521.75,0.6841,7.566,7,0.4315,0.2882,6,-23.774548,-46.704699,Alta
Grajaú,17474.7,0.7093,7.5,10,0.3455,0.1839,5,-23.780486,-46.713705,Alta
Anhanguera,13122.47,0.7722,2.678,10,0.1206,0.2747,6,-23.424951,-46.791194,Baixa
Anhanguera,13739.7,0.728,2.456,7,0.2141,0.1865,5,-23.444997,-46.793536,Alta
Anhanguera,14164.45,0.7658,2.962,10,0.123,0.2014,5,-23.440364,-46.790946,Baixa
Anhanguera,16618.03,0.7233,2.635,12,0.2685,0.2137,3,-23.444947,-46.801068,Alta
Anhanguera,13979.69,0.7779,2.698,11,0.1392,0.1677,2,-23.440707,-46.782461,Alta
Anhanguera,14782.58,0.7666,2.912,7,0.5305,0.2651,5,-23.437693,-46.778049,Media
Anhanguera,15225.2,0.772,2.668,13,0.4191,0.2961,4,-23.439252,-46.787172,Alta
Anhanguera,14101.66,0.7412,2.759,8,0.0411,0.0851,1,-23.446967,-46.793048,Alta
Anhanguera,10858.23,0.782,2.681,13,0.2748,0.2832,6,-23.430473,-46.798418,Baixa
Anhanguera,14445.14,0.7522,2.565,7,0.4032,0.1797,2,-23.433384,-46.794836,Media
Anhanguera,12827.9,0.7342,3.262,14,0.2575,0.171,5,-23.443657,-46.788906,Alta
Anhanguera,16795.93,0.7371,2.587,13,0.1494,0.2567,4,-23.443573,-46.780209,Baixa
Anhanguera,15943.81,0.7423,2.52,13,0.536,0.2691,0,-23.434107,-46.787225,Media
Anhanguera,15640.6,0.7206,2.827,5,0.0982,0.245,3,-23.442455,-46.791251,Media
Anhanguera,16530.6,0.7427,2.819,21,0.2354,0.2646,6,-23.433265,-46.793592,Alta
